filename,gtlabel,topk0,topk1,topk2,topk3,topk4,topk5,topk6,topk7,topk8,topk9
n01440764_11469.JPEG,0,0,7,4,8,6,1,2,3,9,5
n01440764_11486.JPEG,0,0,8,7,3,1,2,6,4,5,9
n01440764_11507.JPEG,0,0,8,3,1,5,7,2,4,6,9
n01440764_11534.JPEG,0,0,2,7,1,6,9,5,3,8,4
n01440764_11537.JPEG,0,0,8,9,2,5,3,1,7,6,4
n01440764_11547.JPEG,0,0,3,7,1,6,2,4,9,5,8
n01440764_11566.JPEG,0,0,1,8,9,4,3,6,7,5,2
n01440764_11570.JPEG,0,0,4,5,7,2,8,6,3,9,1
n01440764_11586.JPEG,0,0,3,7,1,6,2,5,9,4,8
n01440764_11588.JPEG,0,0,3,7,1,8,9,6,5,2,4
n01440764_11590.JPEG,0,0,3,8,5,2,7,4,6,1,9
n01440764_11593.JPEG,0,0,3,5,1,7,9,6,8,2,4
n01440764_11602.JPEG,0,0,9,7,6,4,8,3,2,1,5
n01440764_11607.JPEG,0,0,6,1,3,4,7,5,9,2,8
n01440764_11609.JPEG,0,0,1,3,5,6,7,8,2,9,4
n01440764_11612.JPEG,0,0,3,1,7,8,6,9,2,4,5
n01440764_11626.JPEG,0,0,8,3,1,2,5,9,7,4,6
n01440764_11636.JPEG,0,0,9,4,7,6,8,1,5,2,3
n01440764_11650.JPEG,0,0,7,1,4,6,9,3,5,2,8
n01440764_11652.JPEG,0,0,3,5,1,2,9,6,7,4,8
n01440764_11656.JPEG,0,0,3,9,1,7,4,6,2,8,5
n01440764_11665.JPEG,0,0,8,3,1,5,6,7,2,9,4
n01440764_11667.JPEG,0,0,3,1,8,6,7,9,5,2,4
n01440764_11668.JPEG,0,0,5,8,2,4,3,7,9,1,6
n01440764_11673.JPEG,0,0,3,9,4,5,1,7,6,8,2
n01440764_11677.JPEG,0,0,5,3,1,6,8,9,7,4,2
n01440764_11679.JPEG,0,0,8,7,1,3,2,6,5,9,4
n01440764_11723.JPEG,0,3,8,0,9,7,1,6,4,5,2
n01440764_11726.JPEG,0,0,8,2,1,9,5,7,4,3,6
n02102040_127.JPEG,1,1,7,5,2,4,3,0,6,9,8
n02102040_132.JPEG,1,1,3,0,8,6,2,9,7,5,4
n02102040_139.JPEG,1,1,8,2,3,0,5,9,7,4,6
n02102040_142.JPEG,1,1,8,3,9,5,6,4,2,7,0
n02102040_148.JPEG,1,1,3,6,9,0,7,5,8,2,4
n02102040_149.JPEG,1,1,5,4,2,7,9,8,3,6,0
n02102040_150.JPEG,1,1,3,6,9,8,7,2,0,4,5
n02102040_1229.JPEG,1,1,6,5,9,7,8,4,2,3,0
n02102040_1230.JPEG,1,1,8,5,6,9,2,4,7,0,3
n02102040_1234.JPEG,1,1,6,3,7,4,5,2,0,9,8
n02102040_1238.JPEG,1,1,2,6,9,3,7,4,8,5,0
n02102040_1239.JPEG,1,1,3,2,7,5,6,8,0,9,4
n02102040_1241.JPEG,1,1,2,7,4,5,3,6,0,8,9
n02102040_1243.JPEG,1,1,2,0,8,3,4,5,7,9,6
n02102040_1244.JPEG,1,1,3,2,8,0,4,6,7,5,9
n02102040_1249.JPEG,1,1,7,2,5,6,3,8,9,4,0
n02102040_1252.JPEG,1,9,5,7,3,2,1,0,8,6,4
n02102040_1253.JPEG,1,1,8,9,0,3,2,5,7,6,4
n02102040_1259.JPEG,1,1,3,9,6,8,5,2,0,7,4
n02102040_1260.JPEG,1,1,6,9,4,3,8,0,7,2,5
n02102040_1261.JPEG,1,3,5,8,4,7,6,9,1,0,2
n02102040_1263.JPEG,1,1,9,3,6,7,2,5,8,4,0
n02102040_1264.JPEG,1,1,5,9,3,0,6,7,2,8,4
n02102040_1265.JPEG,1,1,6,5,4,9,7,8,2,0,3
n02102040_1266.JPEG,1,1,6,4,5,2,9,8,7,3,0
n02102040_1269.JPEG,1,1,7,8,2,5,6,4,0,9,3
n02102040_1272.JPEG,1,3,1,5,0,6,8,7,9,2,4
n02102040_1274.JPEG,1,1,6,3,9,2,0,8,7,5,4
n02102040_1276.JPEG,1,1,3,5,7,8,6,2,9,0,4
n02102040_1277.JPEG,1,1,8,3,5,6,0,2,7,9,4
n02102040_1283.JPEG,1,1,5,6,3,7,8,2,0,9,4
n02102040_1286.JPEG,1,1,0,3,5,8,7,6,4,2,9
n02102040_1287.JPEG,1,1,6,2,5,7,8,9,3,0,4
n02102040_1289.JPEG,1,1,5,2,8,0,4,6,7,3,9
n02102040_1292.JPEG,1,1,0,9,6,4,7,5,3,2,8
n02102040_1295.JPEG,1,1,9,4,2,7,6,8,5,0,3
n02102040_1300.JPEG,1,1,8,0,2,5,6,7,9,3,4
n02102040_1301.JPEG,1,9,3,1,5,0,7,6,8,2,4
n02102040_1302.JPEG,1,1,3,6,5,8,9,7,0,4,2
n02102040_1303.JPEG,1,1,3,0,8,9,2,7,5,6,4
n02102040_1305.JPEG,1,3,0,8,5,9,6,7,1,4,2
n02102040_1306.JPEG,1,1,8,0,7,6,9,5,2,4,3
n02102040_1310.JPEG,1,1,0,2,6,5,7,9,3,4,8
n02102040_1317.JPEG,1,1,0,6,7,3,8,9,5,2,4
n02102040_1319.JPEG,1,1,8,0,3,2,7,6,4,5,9
n02102040_1325.JPEG,1,1,2,5,9,8,7,0,6,3,4
n02102040_1329.JPEG,1,1,9,4,0,3,6,5,7,2,8
n02102040_1336.JPEG,1,1,9,5,6,0,2,7,8,4,3
n02102040_1339.JPEG,1,1,3,5,6,7,0,9,2,8,4
n02102040_1343.JPEG,1,1,2,3,9,6,4,7,8,0,5
n02102040_1346.JPEG,1,1,3,5,0,8,9,4,7,2,6
n02102040_1388.JPEG,1,1,9,4,6,8,0,7,3,5,2
n02102040_1408.JPEG,1,1,2,8,4,5,7,6,0,3,9
n02102040_1419.JPEG,1,1,8,2,9,7,6,3,0,5,4
n02102040_1427.JPEG,1,1,8,7,5,2,4,6,3,9,0
n02102040_1430.JPEG,1,1,6,3,4,7,9,8,0,5,2
n02102040_1442.JPEG,1,1,6,3,9,7,0,2,5,8,4
n02102040_1444.JPEG,1,3,1,8,4,5,7,0,6,2,9
n02102040_1450.JPEG,1,1,9,8,4,2,7,3,6,0,5
n02102040_1455.JPEG,1,1,9,6,3,2,8,7,5,4,0
n02102040_1457.JPEG,1,1,3,7,6,9,0,4,8,2,5
n02102040_1473.JPEG,1,4,6,7,3,1,5,9,0,2,8
n02102040_1475.JPEG,1,1,2,4,9,8,6,7,5,3,0
n02102040_1479.JPEG,1,1,3,8,6,2,7,9,4,0,5
n02102040_1486.JPEG,1,1,8,9,6,2,7,0,3,4,5
n02102040_1487.JPEG,1,1,2,6,3,7,0,5,8,9,4
n02102040_1495.JPEG,1,1,7,6,4,2,5,8,9,3,0
n02979186_11.JPEG,2,2,3,8,5,1,9,7,4,0,6
n02979186_1114.JPEG,2,2,6,3,7,8,4,0,9,1,5
n02979186_1115.JPEG,2,2,9,7,4,5,3,0,6,1,8
n02979186_1148.JPEG,2,6,2,4,8,0,5,7,3,9,1
n02979186_1159.JPEG,2,2,6,7,5,1,8,4,9,3,0
n02979186_1171.JPEG,2,2,5,1,3,7,9,0,6,4,8
n02979186_1176.JPEG,2,2,6,1,7,8,3,9,4,0,5
n02979186_11000.JPEG,2,2,7,6,1,3,8,9,5,0,4
n02979186_11005.JPEG,2,7,2,1,3,4,9,0,6,5,8
n02979186_11016.JPEG,2,6,2,7,4,3,5,1,9,8,0
n02979186_11034.JPEG,2,2,8,3,1,4,5,9,7,6,0
n02979186_11052.JPEG,2,2,9,7,5,4,3,8,6,0,1
n02979186_11063.JPEG,2,2,1,5,3,0,6,7,8,4,9
n02979186_11074.JPEG,2,2,3,1,6,0,5,7,8,4,9
n02979186_11105.JPEG,2,2,5,4,8,7,1,9,0,6,3
n02979186_11114.JPEG,2,2,3,8,1,7,4,5,9,0,6
n02979186_11120.JPEG,2,7,2,4,1,3,0,5,9,6,8
n02979186_11122.JPEG,2,2,8,7,5,6,0,4,1,9,3
n02979186_11128.JPEG,2,2,3,8,9,6,0,1,7,5,4
n02979186_11151.JPEG,2,2,7,0,8,6,5,1,3,9,4
n02979186_11156.JPEG,2,2,6,3,7,0,1,9,8,5,4
n02979186_11197.JPEG,2,2,4,3,5,6,8,0,7,9,1
n02979186_11206.JPEG,2,2,7,4,9,1,3,0,6,8,5
n02979186_11243.JPEG,2,2,7,5,1,8,0,3,9,6,4
n02979186_11265.JPEG,2,2,3,8,5,6,7,0,1,9,4
n02979186_11299.JPEG,2,2,3,8,0,6,9,4,5,1,7
n02979186_11318.JPEG,2,2,3,6,7,1,0,5,8,9,4
n02979186_11326.JPEG,2,2,4,6,5,3,7,8,1,9,0
n02979186_11372.JPEG,2,2,5,8,7,0,6,4,1,9,3
n02979186_11383.JPEG,2,2,7,4,1,8,6,0,3,9,5
n02979186_11396.JPEG,2,2,8,7,5,6,9,0,1,3,4
n02979186_11407.JPEG,2,2,8,6,3,4,7,1,5,0,9
n02979186_11410.JPEG,2,5,2,7,1,4,6,3,9,0,8
n02979186_11447.JPEG,2,2,7,9,5,6,4,1,8,0,3
n02979186_11481.JPEG,2,2,5,4,9,7,8,6,0,1,3
n02979186_11516.JPEG,2,2,7,1,4,9,8,0,3,5,6
n02979186_11524.JPEG,2,2,3,4,1,9,6,7,0,8,5
n02979186_11534.JPEG,2,2,6,8,0,5,3,7,1,4,9
n02979186_11539.JPEG,2,2,7,3,8,5,9,1,0,4,6
n02979186_11543.JPEG,2,2,3,6,7,4,0,1,5,9,8
n02979186_11550.JPEG,2,2,4,8,6,5,1,7,0,9,3
n02979186_11578.JPEG,2,2,4,3,7,9,1,0,6,5,8
n02979186_11636.JPEG,2,2,3,8,9,7,0,1,6,5,4
n02979186_11656.JPEG,2,2,7,8,4,1,6,9,5,0,3
n02979186_11670.JPEG,2,2,6,3,7,4,1,8,5,9,0
n02979186_11675.JPEG,2,2,6,5,3,9,0,8,1,7,4
n02979186_11695.JPEG,2,2,4,5,6,7,8,9,3,0,1
n02979186_11699.JPEG,2,2,5,8,7,3,4,6,9,1,0
n02979186_11709.JPEG,2,2,9,7,6,3,5,8,1,4,0
n02979186_11713.JPEG,2,2,5,7,1,8,9,3,0,4,6
n02979186_11715.JPEG,2,2,7,8,1,5,9,0,3,6,4
n02979186_11769.JPEG,2,2,1,8,0,5,6,3,7,9,4
n02979186_11782.JPEG,2,2,8,9,0,1,6,4,3,7,5
n02979186_11790.JPEG,2,2,7,6,1,5,9,0,4,8,3
n02979186_11833.JPEG,2,2,7,8,5,4,0,6,1,9,3
n02979186_11838.JPEG,2,2,7,1,5,3,9,6,8,4,0
n02979186_11839.JPEG,2,2,4,9,7,8,6,5,3,1,0
n02979186_11859.JPEG,2,2,5,3,4,1,8,6,7,9,0
n02979186_11861.JPEG,2,2,8,6,3,4,0,5,1,7,9
n02979186_11863.JPEG,2,2,9,5,8,6,7,0,3,4,1
n02979186_11864.JPEG,2,2,5,8,4,0,9,6,1,3,7
n02979186_11865.JPEG,2,2,7,6,1,8,3,0,5,4,9
n02979186_11871.JPEG,2,7,2,4,1,0,8,9,6,5,3
n02979186_11875.JPEG,2,2,3,5,7,0,1,6,8,4,9
n02979186_11881.JPEG,2,2,5,8,3,7,4,0,6,9,1
n02979186_11883.JPEG,2,8,2,3,9,1,0,5,6,4,7
n02979186_11884.JPEG,2,7,2,4,6,1,3,5,8,0,9
n02979186_11897.JPEG,2,2,7,6,1,0,8,4,3,5,9
n03000684_119.JPEG,3,3,6,7,1,8,0,2,9,4,5
n03000684_1122.JPEG,3,3,9,1,7,4,6,8,5,0,2
n03000684_1126.JPEG,3,3,7,4,8,1,0,2,5,6,9
n03000684_1128.JPEG,3,5,3,7,2,0,8,4,6,9,1
n03000684_1139.JPEG,3,9,6,3,7,1,0,4,8,5,2
n03000684_1148.JPEG,3,3,9,7,6,2,1,5,0,4,8
n03000684_1210.JPEG,3,3,9,6,0,5,8,1,7,2,4
n03000684_1229.JPEG,3,7,2,3,5,9,6,8,1,4,0
n03000684_1246.JPEG,3,3,2,7,8,6,9,5,1,0,4
n03000684_11208.JPEG,3,3,0,7,6,1,2,5,4,8,9
n03000684_11223.JPEG,3,3,1,6,7,5,8,0,9,4,2
n03000684_11228.JPEG,3,3,7,6,9,1,4,8,0,5,2
n03000684_11229.JPEG,3,3,6,5,7,8,9,0,4,1,2
n03000684_11241.JPEG,3,3,2,6,0,4,7,9,1,8,5
n03000684_11317.JPEG,3,3,0,5,2,9,6,8,7,4,1
n03000684_11329.JPEG,3,3,7,4,6,2,1,5,8,9,0
n03000684_11333.JPEG,3,6,2,7,8,3,0,5,9,1,4
n03000684_11348.JPEG,3,3,9,7,2,8,1,6,4,5,0
n03000684_11366.JPEG,3,3,0,1,7,9,6,8,4,5,2
n03000684_11368.JPEG,3,3,6,0,7,2,8,5,1,9,4
n03000684_11413.JPEG,3,3,4,7,1,9,6,8,0,5,2
n03000684_11441.JPEG,3,3,7,9,8,1,4,5,6,2,0
n03000684_11465.JPEG,3,3,7,2,6,4,9,0,5,1,8
n03000684_11497.JPEG,3,9,3,8,2,1,7,5,4,0,6
n03000684_11511.JPEG,3,3,8,1,5,0,7,4,6,9,2
n03000684_11515.JPEG,3,3,8,7,6,0,1,5,9,2,4
n03000684_11528.JPEG,3,3,6,2,7,1,9,0,4,8,5
n03000684_11552.JPEG,3,3,6,9,7,4,2,1,5,8,0
n03000684_11576.JPEG,3,3,1,7,0,8,9,4,5,2,6
n03000684_11577.JPEG,3,7,3,4,8,9,5,2,6,1,0
n03000684_11584.JPEG,3,6,1,3,0,5,2,9,7,8,4
n03000684_11628.JPEG,3,9,3,4,6,7,8,2,5,1,0
n03000684_11636.JPEG,3,3,1,9,7,6,4,0,5,8,2
n03000684_11669.JPEG,3,3,9,1,8,6,7,0,5,4,2
n03000684_11672.JPEG,3,3,9,2,7,5,6,8,1,0,4
n03000684_11697.JPEG,3,3,5,7,9,6,8,4,0,1,2
n03000684_11701.JPEG,3,3,4,9,6,5,7,2,1,0,8
n03000684_11713.JPEG,3,3,9,1,2,6,7,0,5,8,4
n03000684_11734.JPEG,3,3,2,8,1,7,5,6,9,0,4
n03000684_11744.JPEG,3,5,4,3,1,0,9,6,2,7,8
n03000684_11756.JPEG,3,3,6,2,1,9,7,5,8,0,4
n03000684_11778.JPEG,3,3,4,8,7,6,0,1,9,5,2
n03000684_11785.JPEG,3,3,9,8,2,6,1,7,5,0,4
n03000684_11807.JPEG,3,4,1,9,2,3,6,5,8,7,0
n03000684_11821.JPEG,3,3,2,9,7,0,8,1,5,6,4
n03000684_11849.JPEG,3,3,6,5,8,7,2,9,1,0,4
n03000684_11861.JPEG,3,3,2,8,6,9,1,7,5,0,4
n03000684_11997.JPEG,3,3,1,2,5,9,4,7,6,8,0
n03000684_12035.JPEG,3,3,6,1,4,7,9,0,8,2,5
n03000684_12051.JPEG,3,0,5,8,3,2,7,1,6,9,4
n03000684_12052.JPEG,3,3,9,7,1,6,2,4,8,0,5
n03000684_12053.JPEG,3,3,8,7,2,1,5,9,4,6,0
n03000684_12074.JPEG,3,3,4,6,0,1,2,9,8,7,5
n03000684_12089.JPEG,3,3,9,7,2,8,5,1,4,6,0
n03000684_12170.JPEG,3,3,2,8,7,9,6,1,4,5,0
n03000684_12205.JPEG,3,1,3,6,7,4,5,0,2,8,9
n03000684_12225.JPEG,3,3,9,2,6,4,8,7,1,0,5
n03000684_12255.JPEG,3,3,7,1,4,9,6,5,0,2,8
n03000684_12284.JPEG,3,2,6,7,3,1,4,5,0,8,9
n03000684_12370.JPEG,3,5,0,3,9,7,6,1,8,2,4
n03000684_12430.JPEG,3,3,9,7,1,6,8,0,4,5,2
n03000684_12463.JPEG,3,3,1,9,2,6,7,8,5,0,4
n03028079_1177.JPEG,4,4,5,6,7,9,8,3,0,2,1
n03028079_1198.JPEG,4,4,3,6,1,0,7,5,8,9,2
n03028079_1199.JPEG,4,4,6,9,3,7,8,0,5,2,1
n03028079_1205.JPEG,4,4,2,7,1,8,9,0,3,6,5
n03028079_1227.JPEG,4,4,7,3,2,9,8,6,0,1,5
n03028079_1234.JPEG,4,4,6,7,9,8,1,0,5,3,2
n03028079_1248.JPEG,4,4,3,7,1,6,0,2,9,8,5
n03028079_1259.JPEG,4,4,2,8,9,5,0,1,6,3,7
n03028079_1275.JPEG,4,4,5,6,7,3,9,2,0,1,8
n03028079_11187.JPEG,4,4,8,9,7,0,3,6,1,2,5
n03028079_11244.JPEG,4,4,0,3,6,9,8,5,7,1,2
n03028079_11250.JPEG,4,4,9,3,6,5,7,8,1,2,0
n03028079_11253.JPEG,4,4,5,8,0,6,9,1,3,7,2
n03028079_11276.JPEG,4,4,7,6,3,1,8,9,0,2,5
n03028079_11288.JPEG,4,4,7,6,9,8,0,3,5,2,1
n03028079_11337.JPEG,4,4,9,8,3,0,6,1,7,2,5
n03028079_11401.JPEG,4,4,3,6,1,9,7,0,2,8,5
n03028079_11463.JPEG,4,4,0,2,8,9,7,6,3,1,5
n03028079_11478.JPEG,4,4,9,6,7,8,3,0,1,5,2
n03028079_11565.JPEG,4,4,2,9,0,7,1,3,8,6,5
n03028079_11578.JPEG,4,4,5,7,0,2,6,3,8,1,9
n03028079_11591.JPEG,4,4,3,7,9,8,6,5,1,0,2
n03028079_11614.JPEG,4,4,7,9,8,6,0,3,1,5,2
n03028079_11886.JPEG,4,4,3,7,6,0,5,1,2,8,9
n03028079_11949.JPEG,4,4,7,6,3,1,2,8,5,9,0
n03028079_11955.JPEG,4,4,6,5,8,7,2,3,0,9,1
n03028079_12023.JPEG,4,4,6,8,2,7,3,0,1,9,5
n03028079_12054.JPEG,4,4,3,5,0,7,6,9,1,8,2
n03028079_12061.JPEG,4,4,3,6,1,9,7,0,8,5,2
n03028079_12079.JPEG,4,4,6,1,5,2,7,0,3,8,9
n03028079_12090.JPEG,4,4,7,3,8,9,0,6,5,1,2
n03028079_12109.JPEG,4,7,4,9,2,1,8,6,3,5,0
n03028079_12133.JPEG,4,4,8,9,7,2,1,6,0,3,5
n03028079_12183.JPEG,4,4,8,9,3,2,0,1,7,5,6
n03028079_12205.JPEG,4,4,3,9,8,0,7,1,6,5,2
n03028079_12214.JPEG,4,4,8,0,3,6,7,1,9,5,2
n03028079_12233.JPEG,4,4,0,6,9,7,3,2,1,8,5
n03028079_12249.JPEG,4,4,7,3,6,0,5,8,1,9,2
n03028079_12268.JPEG,4,4,6,7,9,0,8,2,1,3,5
n03028079_12330.JPEG,4,4,7,5,0,9,1,3,2,6,8
n03028079_12389.JPEG,4,4,2,7,0,3,8,9,6,1,5
n03028079_12426.JPEG,4,4,0,5,9,6,2,3,7,1,8
n03028079_12435.JPEG,4,4,9,8,7,0,2,5,3,1,6
n03028079_12459.JPEG,4,4,7,9,0,8,3,6,1,5,2
n03028079_12681.JPEG,4,4,9,6,5,8,2,0,3,7,1
n03028079_12685.JPEG,4,4,0,9,3,8,6,1,2,7,5
n03028079_12706.JPEG,4,4,0,6,5,2,9,3,8,1,7
n03028079_12732.JPEG,4,4,8,3,1,7,0,9,5,2,6
n03028079_12799.JPEG,4,4,2,9,7,3,8,6,0,5,1
n03028079_12802.JPEG,4,4,5,6,7,3,8,2,1,9,0
n03028079_12812.JPEG,4,4,9,3,5,7,2,0,8,1,6
n03028079_12827.JPEG,4,4,0,8,1,3,7,9,6,5,2
n03028079_13002.JPEG,4,4,6,7,5,3,1,8,0,9,2
n03028079_112802.JPEG,4,4,8,9,0,2,7,3,6,1,5
n03028079_113001.JPEG,4,4,6,2,5,1,0,8,3,9,7
n03028079_113025.JPEG,4,4,0,6,7,3,9,2,8,1,5
n03028079_113568.JPEG,4,4,9,8,6,5,0,3,7,1,2
n03028079_113895.JPEG,4,4,7,3,8,5,6,2,0,1,9
n03028079_115023.JPEG,4,4,7,2,8,0,9,6,1,5,3
n03028079_116072.JPEG,4,4,8,6,7,0,9,1,3,5,2
n03028079_116744.JPEG,4,4,6,5,2,1,7,3,0,8,9
n03028079_118345.JPEG,4,4,7,8,5,2,3,0,1,6,9
n03028079_118756.JPEG,4,4,0,3,7,5,8,1,2,9,6
n03028079_120764.JPEG,4,4,6,3,7,2,9,8,5,1,0
n03028079_122144.JPEG,4,4,7,6,5,3,1,2,0,8,9
n03028079_122509.JPEG,4,4,6,8,7,5,9,2,0,1,3
n03028079_122592.JPEG,4,4,8,9,7,2,5,6,0,3,1
n03028079_123455.JPEG,4,4,9,8,3,2,7,0,1,6,5
n03394916_180.JPEG,5,5,4,8,1,2,6,7,9,3,0
n03394916_230.JPEG,5,5,2,4,8,7,1,0,3,9,6
n03394916_1769.JPEG,5,5,0,3,7,9,2,1,4,6,8
n03394916_1906.JPEG,5,5,3,2,7,0,8,6,1,4,9
n03394916_1915.JPEG,5,5,7,4,9,6,1,8,2,0,3
n03394916_1919.JPEG,5,5,2,0,4,7,8,9,1,3,6
n03394916_2043.JPEG,5,5,8,1,4,6,7,9,0,3,2
n03394916_2151.JPEG,5,5,7,4,2,3,9,1,8,6,0
n03394916_2257.JPEG,5,5,9,6,1,4,8,7,0,2,3
n03394916_17100.JPEG,5,5,8,9,1,0,4,2,7,3,6
n03394916_17104.JPEG,5,5,7,0,2,3,9,8,1,6,4
n03394916_17125.JPEG,5,5,8,7,0,9,4,3,2,6,1
n03394916_17141.JPEG,5,5,1,4,9,3,8,2,0,7,6
n03394916_17176.JPEG,5,5,0,4,7,9,1,2,3,6,8
n03394916_17780.JPEG,5,8,5,3,0,1,7,4,2,6,9
n03394916_17890.JPEG,5,5,8,2,0,7,4,9,6,1,3
n03394916_17985.JPEG,5,5,9,4,0,2,6,7,1,8,3
n03394916_18048.JPEG,5,5,0,7,9,2,6,3,1,4,8
n03394916_18315.JPEG,5,5,4,1,9,3,7,0,8,2,6
n03394916_18396.JPEG,5,5,7,8,4,9,2,1,3,6,0
n03394916_18691.JPEG,5,5,3,4,1,7,9,0,8,6,2
n03394916_18846.JPEG,5,5,2,8,9,4,3,7,1,0,6
n03394916_18898.JPEG,5,5,4,2,0,1,8,7,9,6,3
n03394916_18901.JPEG,5,5,4,1,8,9,7,2,3,6,0
n03394916_19017.JPEG,5,5,3,1,2,9,7,0,4,8,6
n03394916_19217.JPEG,5,5,4,2,7,3,1,0,8,9,6
n03394916_19491.JPEG,5,5,3,4,8,2,1,9,6,0,7
n03394916_19534.JPEG,5,5,9,8,2,6,3,4,7,1,0
n03394916_19648.JPEG,5,5,9,1,4,0,2,7,8,3,6
n03394916_19905.JPEG,5,5,8,0,4,7,3,2,1,9,6
n03394916_19996.JPEG,5,5,8,3,7,9,2,0,1,6,4
n03394916_20035.JPEG,5,5,9,7,8,2,6,4,1,0,3
n03394916_20281.JPEG,5,5,9,4,8,1,7,2,0,6,3
n03394916_20326.JPEG,5,5,8,4,0,9,2,7,6,3,1
n03394916_20420.JPEG,5,5,3,4,7,6,0,2,9,8,1
n03394916_20446.JPEG,5,5,1,4,3,8,7,0,9,6,2
n03394916_20458.JPEG,5,5,9,8,4,1,2,0,6,7,3
n03394916_20499.JPEG,5,5,7,8,9,4,2,6,1,3,0
n03394916_20527.JPEG,5,5,8,9,4,1,0,6,7,3,2
n03394916_20609.JPEG,5,5,7,4,8,3,6,2,9,1,0
n03394916_20773.JPEG,5,5,3,7,4,0,8,2,6,9,1
n03394916_20776.JPEG,5,5,3,4,1,9,0,2,7,8,6
n03394916_20777.JPEG,5,5,8,9,0,2,4,6,7,1,3
n03394916_20846.JPEG,5,5,3,4,9,7,1,2,0,6,8
n03394916_20896.JPEG,5,5,6,8,0,7,9,1,3,2,4
n03394916_21040.JPEG,5,5,9,2,4,7,6,1,8,0,3
n03394916_21075.JPEG,5,5,9,2,7,3,8,1,0,6,4
n03394916_21092.JPEG,5,5,0,3,1,9,4,7,8,2,6
n03394916_21205.JPEG,5,5,8,6,1,9,2,0,4,7,3
n03394916_21228.JPEG,5,5,4,8,9,2,7,6,0,1,3
n03394916_21272.JPEG,5,5,4,2,7,6,8,9,0,1,3
n03394916_21289.JPEG,5,5,3,8,7,4,9,1,2,0,6
n03394916_21327.JPEG,5,5,2,9,8,1,4,7,6,0,3
n03394916_21467.JPEG,5,5,4,2,7,0,9,8,3,1,6
n03394916_21597.JPEG,5,5,0,8,2,4,7,3,1,6,9
n03394916_21984.JPEG,5,5,4,8,9,7,6,3,2,0,1
n03394916_22083.JPEG,5,5,9,8,2,4,7,0,6,3,1
n03394916_22455.JPEG,5,5,2,7,3,1,4,0,9,8,6
n03394916_22661.JPEG,5,5,7,2,8,6,9,1,0,4,3
n03394916_22753.JPEG,5,5,4,7,6,8,1,3,9,2,0
n03394916_22791.JPEG,5,5,3,1,8,9,4,7,2,0,6
n03394916_22924.JPEG,5,2,5,7,4,6,8,9,1,0,3
n03394916_23008.JPEG,5,5,2,9,0,6,7,4,8,1,3
n03394916_23071.JPEG,5,5,2,7,1,0,8,9,4,3,6
